"Hiển thị trên sổ","Ngày chứng từ (*)","Ngày hạch toán (*)","Số chứng từ (*)","Diễn giải","Hạn thanh toán","Diễn giải (Hạch toán)","TK Nợ (*)","TK Có (*)","Số tiền","Đối tượng Nợ","Đối tượng Có","TK ngân hàng","Khoản mục CP","Đơn vị","Đối tượng THCP","Công trình","Hợp đồng bán","CP không hợp lý","Mã thống kê"
,08-14-2021,08-14-2021,DT710476,"Doanh thu lớp học",,,3387,5111,128000,KH04017,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710477,"Doanh thu lớp học",,,3387,5111,128000,KH04096,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710478,"Doanh thu lớp học",,,3387,5111,128000,KH04245,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710479,"Doanh thu lớp học",,,3387,5111,128000,KH04606,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710480,"Doanh thu lớp học",,,3387,5111,128000,KH04664,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710481,"Doanh thu lớp học",,,3387,5111,128000,KH04815,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710482,"Doanh thu lớp học",,,3387,5111,128000,KH04819,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710483,"Doanh thu lớp học",,,3387,5111,128000,KH04881,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710484,"Doanh thu lớp học",,,3387,5111,128000,KH04925,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710485,"Doanh thu lớp học",,,3387,5111,128000,KH04982,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710486,"Doanh thu lớp học",,,3387,5111,128000,KH04983,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710487,"Doanh thu lớp học",,,3387,5111,128000,KH05340,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710488,"Doanh thu lớp học",,,3387,5111,128000,KH05407,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710489,"Doanh thu lớp học",,,3387,5111,128000,KH05559,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710490,"Doanh thu lớp học",,,3387,5111,128000,KH05616,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710491,"Doanh thu lớp học",,,3387,5111,128000,KH05773,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710492,"Doanh thu lớp học",,,3387,5111,128000,KH05994,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710493,"Doanh thu lớp học",,,3387,5111,128000,KH06092,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710494,"Doanh thu lớp học",,,3387,5111,128000,KH06626,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710495,"Doanh thu lớp học",,,3387,5111,128000,KH02981,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710496,"Doanh thu lớp học",,,3387,5111,128000,KH03195,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710497,"Doanh thu lớp học",,,3387,5111,128000,KH03317,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710498,"Doanh thu lớp học",,,3387,5111,128000,KH03565,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710499,"Doanh thu lớp học",,,3387,5111,128000,KH03585,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710500,"Doanh thu lớp học",,,3387,5111,128000,KH03599,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710501,"Doanh thu lớp học",,,3387,5111,128000,KH03608,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710502,"Doanh thu lớp học",,,3387,5111,128000,KH03610,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710503,"Doanh thu lớp học",,,3387,5111,128000,KH03611,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710504,"Doanh thu lớp học",,,3387,5111,128000,KH03937,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710505,"Doanh thu lớp học",,,3387,5111,128000,KH03939,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710506,"Doanh thu lớp học",,,3387,5111,128000,KH04017,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710507,"Doanh thu lớp học",,,3387,5111,128000,KH04096,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710508,"Doanh thu lớp học",,,3387,5111,128000,KH04245,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710509,"Doanh thu lớp học",,,3387,5111,128000,KH04606,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710510,"Doanh thu lớp học",,,3387,5111,128000,KH04664,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710511,"Doanh thu lớp học",,,3387,5111,128000,KH04815,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710512,"Doanh thu lớp học",,,3387,5111,128000,KH04819,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710513,"Doanh thu lớp học",,,3387,5111,128000,KH04881,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710514,"Doanh thu lớp học",,,3387,5111,128000,KH04925,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710515,"Doanh thu lớp học",,,3387,5111,128000,KH04982,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710516,"Doanh thu lớp học",,,3387,5111,128000,KH04983,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710517,"Doanh thu lớp học",,,3387,5111,128000,KH05340,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710518,"Doanh thu lớp học",,,3387,5111,128000,KH05407,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710519,"Doanh thu lớp học",,,3387,5111,128000,KH05559,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710520,"Doanh thu lớp học",,,3387,5111,128000,KH05616,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710521,"Doanh thu lớp học",,,3387,5111,128000,KH05773,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710522,"Doanh thu lớp học",,,3387,5111,128000,KH05994,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710523,"Doanh thu lớp học",,,3387,5111,128000,KH06092,,,,,,,,,TC5.1
,08-14-2021,08-14-2021,DT710524,"Doanh thu lớp học",,,3387,5111,128000,KH06626,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710525,"Doanh thu lớp học",,,3387,5111,128000,KH02981,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710526,"Doanh thu lớp học",,,3387,5111,128000,KH03195,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710527,"Doanh thu lớp học",,,3387,5111,128000,KH03317,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710528,"Doanh thu lớp học",,,3387,5111,128000,KH03565,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710529,"Doanh thu lớp học",,,3387,5111,128000,KH03585,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710530,"Doanh thu lớp học",,,3387,5111,128000,KH03599,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710531,"Doanh thu lớp học",,,3387,5111,128000,KH03608,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710532,"Doanh thu lớp học",,,3387,5111,128000,KH03610,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710533,"Doanh thu lớp học",,,3387,5111,128000,KH03611,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710534,"Doanh thu lớp học",,,3387,5111,128000,KH03937,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710535,"Doanh thu lớp học",,,3387,5111,128000,KH03939,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710536,"Doanh thu lớp học",,,3387,5111,128000,KH04017,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710537,"Doanh thu lớp học",,,3387,5111,128000,KH04096,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710538,"Doanh thu lớp học",,,3387,5111,128000,KH04245,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710539,"Doanh thu lớp học",,,3387,5111,128000,KH04606,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710540,"Doanh thu lớp học",,,3387,5111,128000,KH04664,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710541,"Doanh thu lớp học",,,3387,5111,128000,KH04815,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710542,"Doanh thu lớp học",,,3387,5111,128000,KH04819,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710543,"Doanh thu lớp học",,,3387,5111,128000,KH04881,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710544,"Doanh thu lớp học",,,3387,5111,128000,KH04925,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710545,"Doanh thu lớp học",,,3387,5111,128000,KH04982,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710546,"Doanh thu lớp học",,,3387,5111,128000,KH04983,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710547,"Doanh thu lớp học",,,3387,5111,128000,KH05340,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710548,"Doanh thu lớp học",,,3387,5111,128000,KH05407,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710549,"Doanh thu lớp học",,,3387,5111,128000,KH05559,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710550,"Doanh thu lớp học",,,3387,5111,128000,KH05616,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710551,"Doanh thu lớp học",,,3387,5111,128000,KH05773,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710552,"Doanh thu lớp học",,,3387,5111,128000,KH05994,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710553,"Doanh thu lớp học",,,3387,5111,128000,KH06092,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710554,"Doanh thu lớp học",,,3387,5111,128000,KH06626,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710555,"Doanh thu lớp học",,,3387,5111,128000,KH02981,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710556,"Doanh thu lớp học",,,3387,5111,128000,KH03195,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710557,"Doanh thu lớp học",,,3387,5111,128000,KH03317,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710558,"Doanh thu lớp học",,,3387,5111,128000,KH03565,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710559,"Doanh thu lớp học",,,3387,5111,128000,KH03585,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710560,"Doanh thu lớp học",,,3387,5111,128000,KH03599,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710561,"Doanh thu lớp học",,,3387,5111,128000,KH03608,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710562,"Doanh thu lớp học",,,3387,5111,128000,KH03610,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710563,"Doanh thu lớp học",,,3387,5111,128000,KH03611,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710564,"Doanh thu lớp học",,,3387,5111,128000,KH03937,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710565,"Doanh thu lớp học",,,3387,5111,128000,KH03939,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710566,"Doanh thu lớp học",,,3387,5111,128000,KH04017,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710567,"Doanh thu lớp học",,,3387,5111,128000,KH04096,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710568,"Doanh thu lớp học",,,3387,5111,128000,KH04245,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710569,"Doanh thu lớp học",,,3387,5111,128000,KH04606,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710570,"Doanh thu lớp học",,,3387,5111,128000,KH04664,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710571,"Doanh thu lớp học",,,3387,5111,128000,KH04815,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710572,"Doanh thu lớp học",,,3387,5111,128000,KH04819,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710573,"Doanh thu lớp học",,,3387,5111,128000,KH04881,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710574,"Doanh thu lớp học",,,3387,5111,128000,KH04925,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710575,"Doanh thu lớp học",,,3387,5111,128000,KH04982,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710576,"Doanh thu lớp học",,,3387,5111,128000,KH04983,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710577,"Doanh thu lớp học",,,3387,5111,128000,KH05340,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710578,"Doanh thu lớp học",,,3387,5111,128000,KH05407,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710579,"Doanh thu lớp học",,,3387,5111,128000,KH05559,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710580,"Doanh thu lớp học",,,3387,5111,128000,KH05616,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710581,"Doanh thu lớp học",,,3387,5111,128000,KH05773,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710582,"Doanh thu lớp học",,,3387,5111,128000,KH05994,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710583,"Doanh thu lớp học",,,3387,5111,128000,KH06092,,,,,,,,,TC5.1
,08-21-2021,08-21-2021,DT710584,"Doanh thu lớp học",,,3387,5111,128000,KH06626,,,,,,,,,TC5.1
,06-06-2021,06-06-2021,DT710604,"Doanh thu lớp học",,,3387,5111,272000,KH03036,,,,,,,,,VC5.9
,06-06-2021,06-06-2021,DT710605,"Doanh thu lớp học",,,3387,5111,272000,KH03486,,,,,,,,,VC5.9
,06-06-2021,06-06-2021,DT710606,"Doanh thu lớp học",,,3387,5111,272000,KH03565,,,,,,,,,VC5.9
,06-06-2021,06-06-2021,DT710607,"Doanh thu lớp học",,,3387,5111,272000,KH04462,,,,,,,,,VC5.9
,06-06-2021,06-06-2021,DT710608,"Doanh thu lớp học",,,3387,5111,160000,KH04626,,,,,,,,,VC5.9
,06-06-2021,06-06-2021,DT710609,"Doanh thu lớp học",,,3387,5111,272000,KH04737,,,,,,,,,VC5.9
,06-06-2021,06-06-2021,DT710610,"Doanh thu lớp học",,,3387,5111,272000,KH05614,,,,,,,,,VC5.9
,06-06-2021,06-06-2021,DT710611,"Doanh thu lớp học",,,3387,5111,272000,KH05773,,,,,,,,,VC5.9
,06-06-2021,06-06-2021,DT710612,"Doanh thu lớp học",,,3387,5111,272000,KH05988,,,,,,,,,VC5.9
,06-06-2021,06-06-2021,DT710613,"Doanh thu lớp học",,,3387,5111,272000,KH05994,,,,,,,,,VC5.9
,06-13-2021,06-13-2021,DT710614,"Doanh thu lớp học",,,3387,5111,272000,KH03036,,,,,,,,,VC5.9
,06-13-2021,06-13-2021,DT710615,"Doanh thu lớp học",,,3387,5111,272000,KH03486,,,,,,,,,VC5.9
,06-13-2021,06-13-2021,DT710616,"Doanh thu lớp học",,,3387,5111,272000,KH03565,,,,,,,,,VC5.9
,06-13-2021,06-13-2021,DT710617,"Doanh thu lớp học",,,3387,5111,272000,KH04462,,,,,,,,,VC5.9
,06-13-2021,06-13-2021,DT710618,"Doanh thu lớp học",,,3387,5111,160000,KH04626,,,,,,,,,VC5.9
,06-13-2021,06-13-2021,DT710619,"Doanh thu lớp học",,,3387,5111,272000,KH04737,,,,,,,,,VC5.9
,06-13-2021,06-13-2021,DT710620,"Doanh thu lớp học",,,3387,5111,272000,KH05614,,,,,,,,,VC5.9
,06-13-2021,06-13-2021,DT710621,"Doanh thu lớp học",,,3387,5111,272000,KH05773,,,,,,,,,VC5.9
,06-13-2021,06-13-2021,DT710622,"Doanh thu lớp học",,,3387,5111,272000,KH05988,,,,,,,,,VC5.9
,06-13-2021,06-13-2021,DT710623,"Doanh thu lớp học",,,3387,5111,272000,KH05994,,,,,,,,,VC5.9
,06-20-2021,06-20-2021,DT710624,"Doanh thu lớp học",,,3387,5111,272000,KH03036,,,,,,,,,VC5.9
,06-20-2021,06-20-2021,DT710625,"Doanh thu lớp học",,,3387,5111,272000,KH03486,,,,,,,,,VC5.9
,06-20-2021,06-20-2021,DT710626,"Doanh thu lớp học",,,3387,5111,272000,KH03565,,,,,,,,,VC5.9
,06-20-2021,06-20-2021,DT710627,"Doanh thu lớp học",,,3387,5111,272000,KH04181,,,,,,,,,VC5.9
,06-20-2021,06-20-2021,DT710628,"Doanh thu lớp học",,,3387,5111,272000,KH04462,,,,,,,,,VC5.9
,06-20-2021,06-20-2021,DT710629,"Doanh thu lớp học",,,3387,5111,160000,KH04626,,,,,,,,,VC5.9
,06-20-2021,06-20-2021,DT710630,"Doanh thu lớp học",,,3387,5111,272000,KH04737,,,,,,,,,VC5.9
,06-20-2021,06-20-2021,DT710631,"Doanh thu lớp học",,,3387,5111,272000,KH05614,,,,,,,,,VC5.9
,06-20-2021,06-20-2021,DT710632,"Doanh thu lớp học",,,3387,5111,272000,KH05773,,,,,,,,,VC5.9
,06-20-2021,06-20-2021,DT710633,"Doanh thu lớp học",,,3387,5111,272000,KH05988,,,,,,,,,VC5.9
,06-20-2021,06-20-2021,DT710634,"Doanh thu lớp học",,,3387,5111,272000,KH05994,,,,,,,,,VC5.9
,06-27-2021,06-27-2021,DT710635,"Doanh thu lớp học",,,3387,5111,272000,KH03036,,,,,,,,,VC5.9
,06-27-2021,06-27-2021,DT710636,"Doanh thu lớp học",,,3387,5111,272000,KH03486,,,,,,,,,VC5.9
,06-27-2021,06-27-2021,DT710637,"Doanh thu lớp học",,,3387,5111,272000,KH03565,,,,,,,,,VC5.9
,06-27-2021,06-27-2021,DT710638,"Doanh thu lớp học",,,3387,5111,272000,KH04462,,,,,,,,,VC5.9
,06-27-2021,06-27-2021,DT710639,"Doanh thu lớp học",,,3387,5111,160000,KH04626,,,,,,,,,VC5.9
,06-27-2021,06-27-2021,DT710640,"Doanh thu lớp học",,,3387,5111,272000,KH04737,,,,,,,,,VC5.9
,06-27-2021,06-27-2021,DT710641,"Doanh thu lớp học",,,3387,5111,272000,KH05614,,,,,,,,,VC5.9
,06-27-2021,06-27-2021,DT710642,"Doanh thu lớp học",,,3387,5111,272000,KH05773,,,,,,,,,VC5.9
,06-27-2021,06-27-2021,DT710643,"Doanh thu lớp học",,,3387,5111,272000,KH05988,,,,,,,,,VC5.9
,06-27-2021,06-27-2021,DT710644,"Doanh thu lớp học",,,3387,5111,272000,KH05994,,,,,,,,,VC5.9
,07-25-2021,07-25-2021,DT710645,"Doanh thu lớp học",,,3387,5111,272000,KH03036,,,,,,,,,VC5.9
,07-25-2021,07-25-2021,DT710646,"Doanh thu lớp học",,,3387,5111,272000,KH03486,,,,,,,,,VC5.9
,07-25-2021,07-25-2021,DT710647,"Doanh thu lớp học",,,3387,5111,272000,KH03565,,,,,,,,,VC5.9
,07-25-2021,07-25-2021,DT710648,"Doanh thu lớp học",,,3387,5111,272000,KH04462,,,,,,,,,VC5.9
,07-25-2021,07-25-2021,DT710649,"Doanh thu lớp học",,,3387,5111,160000,KH04626,,,,,,,,,VC5.9
,07-25-2021,07-25-2021,DT710650,"Doanh thu lớp học",,,3387,5111,272000,KH04737,,,,,,,,,VC5.9
,07-25-2021,07-25-2021,DT710651,"Doanh thu lớp học",,,3387,5111,272000,KH05592,,,,,,,,,VC5.9
,07-25-2021,07-25-2021,DT710652,"Doanh thu lớp học",,,3387,5111,272000,KH05614,,,,,,,,,VC5.9
,07-25-2021,07-25-2021,DT710653,"Doanh thu lớp học",,,3387,5111,272000,KH05773,,,,,,,,,VC5.9
,07-25-2021,07-25-2021,DT710654,"Doanh thu lớp học",,,3387,5111,272000,KH05994,,,,,,,,,VC5.9
,08-01-2021,08-01-2021,DT710655,"Doanh thu lớp học",,,3387,5111,256000,KH03036,,,,,,,,,VC5.9
,08-01-2021,08-01-2021,DT710656,"Doanh thu lớp học",,,3387,5111,256000,KH03486,,,,,,,,,VC5.9
,08-01-2021,08-01-2021,DT710657,"Doanh thu lớp học",,,3387,5111,256000,KH03565,,,,,,,,,VC5.9
,08-01-2021,08-01-2021,DT710658,"Doanh thu lớp học",,,3387,5111,256000,KH04462,,,,,,,,,VC5.9
,08-01-2021,08-01-2021,DT710659,"Doanh thu lớp học",,,3387,5111,160000,KH04626,,,,,,,,,VC5.9
,08-01-2021,08-01-2021,DT710660,"Doanh thu lớp học",,,3387,5111,256000,KH04737,,,,,,,,,VC5.9
,08-01-2021,08-01-2021,DT710661,"Doanh thu lớp học",,,3387,5111,256000,KH05592,,,,,,,,,VC5.9
,08-01-2021,08-01-2021,DT710662,"Doanh thu lớp học",,,3387,5111,256000,KH05614,,,,,,,,,VC5.9
,08-01-2021,08-01-2021,DT710663,"Doanh thu lớp học",,,3387,5111,256000,KH05773,,,,,,,,,VC5.9
,08-01-2021,08-01-2021,DT710664,"Doanh thu lớp học",,,3387,5111,256000,KH05994,,,,,,,,,VC5.9
,08-01-2021,08-01-2021,DT710665,"Doanh thu lớp học",,,3387,5111,256000,KH06434,,,,,,,,,VC5.9
,08-08-2021,08-08-2021,DT710666,"Doanh thu lớp học",,,3387,5111,256000,KH03036,,,,,,,,,VC5.9
,08-08-2021,08-08-2021,DT710667,"Doanh thu lớp học",,,3387,5111,256000,KH03486,,,,,,,,,VC5.9
,08-08-2021,08-08-2021,DT710668,"Doanh thu lớp học",,,3387,5111,256000,KH03565,,,,,,,,,VC5.9
,08-08-2021,08-08-2021,DT710669,"Doanh thu lớp học",,,3387,5111,256000,KH04462,,,,,,,,,VC5.9
,08-08-2021,08-08-2021,DT710670,"Doanh thu lớp học",,,3387,5111,160000,KH04626,,,,,,,,,VC5.9
,08-08-2021,08-08-2021,DT710671,"Doanh thu lớp học",,,3387,5111,256000,KH04737,,,,,,,,,VC5.9
,08-08-2021,08-08-2021,DT710672,"Doanh thu lớp học",,,3387,5111,256000,KH05592,,,,,,,,,VC5.9
,08-08-2021,08-08-2021,DT710673,"Doanh thu lớp học",,,3387,5111,256000,KH05614,,,,,,,,,VC5.9
,08-08-2021,08-08-2021,DT710674,"Doanh thu lớp học",,,3387,5111,256000,KH05773,,,,,,,,,VC5.9
,08-08-2021,08-08-2021,DT710675,"Doanh thu lớp học",,,3387,5111,256000,KH05994,,,,,,,,,VC5.9
,08-08-2021,08-08-2021,DT710676,"Doanh thu lớp học",,,3387,5111,256000,KH06434,,,,,,,,,VC5.9
,08-08-2021,08-08-2021,DT710677,"Doanh thu lớp học",,,3387,5111,256000,KH06764,,,,,,,,,VC5.9
,08-15-2021,08-15-2021,DT710678,"Doanh thu lớp học",,,3387,5111,256000,KH03036,,,,,,,,,VC5.9
,08-15-2021,08-15-2021,DT710679,"Doanh thu lớp học",,,3387,5111,256000,KH03486,,,,,,,,,VC5.9
,08-15-2021,08-15-2021,DT710680,"Doanh thu lớp học",,,3387,5111,256000,KH03565,,,,,,,,,VC5.9
,08-15-2021,08-15-2021,DT710681,"Doanh thu lớp học",,,3387,5111,256000,KH04462,,,,,,,,,VC5.9
,08-15-2021,08-15-2021,DT710682,"Doanh thu lớp học",,,3387,5111,160000,KH04626,,,,,,,,,VC5.9
,08-15-2021,08-15-2021,DT710683,"Doanh thu lớp học",,,3387,5111,256000,KH04737,,,,,,,,,VC5.9
,08-15-2021,08-15-2021,DT710684,"Doanh thu lớp học",,,3387,5111,256000,KH05592,,,,,,,,,VC5.9
,08-15-2021,08-15-2021,DT710685,"Doanh thu lớp học",,,3387,5111,256000,KH05614,,,,,,,,,VC5.9
,08-15-2021,08-15-2021,DT710686,"Doanh thu lớp học",,,3387,5111,256000,KH05773,,,,,,,,,VC5.9
,08-15-2021,08-15-2021,DT710687,"Doanh thu lớp học",,,3387,5111,256000,KH05994,,,,,,,,,VC5.9
,08-15-2021,08-15-2021,DT710688,"Doanh thu lớp học",,,3387,5111,256000,KH06434,,,,,,,,,VC5.9
,08-15-2021,08-15-2021,DT710689,"Doanh thu lớp học",,,3387,5111,256000,KH06764,,,,,,,,,VC5.9
,06-06-2021,06-06-2021,DT710720,"Doanh thu lớp học",,,3387,5111,225250,KH03317,,,,,,,,,AC5.3
,06-06-2021,06-06-2021,DT710721,"Doanh thu lớp học",,,3387,5111,225250,KH03599,,,,,,,,,AC5.3
,06-06-2021,06-06-2021,DT710722,"Doanh thu lớp học",,,3387,5111,225250,KH03609,,,,,,,,,AC5.3
,06-06-2021,06-06-2021,DT710723,"Doanh thu lớp học",,,3387,5111,225250,KH03611,,,,,,,,,AC5.3
,06-06-2021,06-06-2021,DT710724,"Doanh thu lớp học",,,3387,5111,225250,KH04031,,,,,,,,,AC5.3
,06-06-2021,06-06-2021,DT710725,"Doanh thu lớp học",,,3387,5111,225250,KH04067,,,,,,,,,AC5.3
,06-06-2021,06-06-2021,DT710726,"Doanh thu lớp học",,,3387,5111,225250,KH04099,,,,,,,,,AC5.3
,06-06-2021,06-06-2021,DT710727,"Doanh thu lớp học",,,3387,5111,225250,KH04643,,,,,,,,,AC5.3
,06-06-2021,06-06-2021,DT710728,"Doanh thu lớp học",,,3387,5111,225250,KH04683,,,,,,,,,AC5.3
,06-06-2021,06-06-2021,DT710729,"Doanh thu lớp học",,,3387,5111,225250,KH05033,,,,,,,,,AC5.3
,06-06-2021,06-06-2021,DT710730,"Doanh thu lớp học",,,3387,5111,225250,KH05261,,,,,,,,,AC5.3
,06-06-2021,06-06-2021,DT710731,"Doanh thu lớp học",,,3387,5111,225250,KH05330,,,,,,,,,AC5.3
,06-06-2021,06-06-2021,DT710732,"Doanh thu lớp học",,,3387,5111,225250,KH05372,,,,,,,,,AC5.3
,06-06-2021,06-06-2021,DT710733,"Doanh thu lớp học",,,3387,5111,225250,KH05373,,,,,,,,,AC5.3
,06-06-2021,06-06-2021,DT710734,"Doanh thu lớp học",,,3387,5111,225250,KH05559,,,,,,,,,AC5.3
,06-13-2021,06-13-2021,DT710735,"Doanh thu lớp học",,,3387,5111,225250,KH03317,,,,,,,,,AC5.3
,06-13-2021,06-13-2021,DT710736,"Doanh thu lớp học",,,3387,5111,225250,KH03599,,,,,,,,,AC5.3
,06-13-2021,06-13-2021,DT710737,"Doanh thu lớp học",,,3387,5111,225250,KH03609,,,,,,,,,AC5.3
,06-13-2021,06-13-2021,DT710738,"Doanh thu lớp học",,,3387,5111,225250,KH03611,,,,,,,,,AC5.3
,06-13-2021,06-13-2021,DT710739,"Doanh thu lớp học",,,3387,5111,225250,KH04067,,,,,,,,,AC5.3
,06-13-2021,06-13-2021,DT710740,"Doanh thu lớp học",,,3387,5111,225250,KH04643,,,,,,,,,AC5.3
,06-13-2021,06-13-2021,DT710741,"Doanh thu lớp học",,,3387,5111,225250,KH04683,,,,,,,,,AC5.3
,06-13-2021,06-13-2021,DT710742,"Doanh thu lớp học",,,3387,5111,225250,KH05033,,,,,,,,,AC5.3
,06-13-2021,06-13-2021,DT710743,"Doanh thu lớp học",,,3387,5111,225250,KH05261,,,,,,,,,AC5.3
,06-13-2021,06-13-2021,DT710744,"Doanh thu lớp học",,,3387,5111,225250,KH05330,,,,,,,,,AC5.3
,06-13-2021,06-13-2021,DT710745,"Doanh thu lớp học",,,3387,5111,225250,KH05372,,,,,,,,,AC5.3
,06-13-2021,06-13-2021,DT710746,"Doanh thu lớp học",,,3387,5111,225250,KH05373,,,,,,,,,AC5.3
